"year","ctry","variable","pubdate","value"
"2010",137,"LUR","2009-06-01",6.7
"2011",137,"LUR","2009-06-01",7
"2010",137,"LUR","2010-06-01",6.2
"2011",137,"LUR","2010-06-01",6.3
"2012",137,"LUR","2010-06-01",6.4
"2011",137,"LUR","2011-06-01",6
"2012",137,"LUR","2011-06-01",5.9
"2013",137,"LUR","2011-06-01",5.8
"2012",137,"LUR","2012-06-01",6.2
"2013",137,"LUR","2012-06-01",6.3
"2014",137,"LUR","2012-06-01",6.4
"2013",137,"LUR","2013-06-01",6.6
"2014",137,"LUR","2013-06-01",6.8
"2015",137,"LUR","2013-06-01",7
"2014",137,"LUR","2014-06-01",7.1
"2015",137,"LUR","2014-06-01",7
"2016",137,"LUR","2014-06-01",6.8
"2015",137,"LUR","2015-06-01",6.9
"2016",137,"LUR","2015-06-01",6.8
"2017",137,"LUR","2015-06-01",6.6
"2016",137,"LUR","2016-06-01",6.6
"2017",137,"LUR","2016-06-01",6.4
"2018",137,"LUR","2016-06-01",6.3
"2017",137,"LUR","2017-06-01",6
"2018",137,"LUR","2017-06-01",5.8
"2019",137,"LUR","2017-06-01",5.7
"2018",137,"LUR","2018-06-01",5.5
"2019",137,"LUR","2018-06-01",5.4
"2020",137,"LUR","2018-06-01",5.2
"2019",137,"LUR","2019-06-01",5.2
"2020",137,"LUR","2019-06-01",5
"2021",137,"LUR","2019-06-01",4.9
"2020",137,"LUR","2020-06-01",6.8
"2021",137,"LUR","2020-06-01",7.1
"2022",137,"LUR","2020-06-01",6.9
"2021",137,"LUR","2021-06-01",6.6
"2022",137,"LUR","2021-06-01",6.3
"2023",137,"LUR","2021-06-01",5.9
"2024",137,"LUR","2021-06-01",NA
"2022",137,"LUR","2022-06-01",5
"2023",137,"LUR","2022-06-01",5
"2024",137,"LUR","2022-06-01",4.8
"2023",137,"LUR","2023-06-01",5
"2024",137,"LUR","2023-06-01",5
"2025",137,"LUR","2023-06-01",4.8
"2024",137,"LUR","2024-06-01",5.8
"2025",137,"LUR","2024-06-01",5.6
"2026",137,"LUR","2024-06-01",5.4
"2025",137,"LUR","2025-06-01",6.0428796282
"2026",137,"LUR","2025-06-01",5.9174450436
"2027",137,"LUR","2025-06-01",5.7143052221
"2003",137,"NGDP_RPCH","2003-12-01",1.1
"2004",137,"NGDP_RPCH","2003-12-01",2.2
"2005",137,"NGDP_RPCH","2003-12-01",3
"2004",137,"NGDP_RPCH","2004-12-01",4.1
"2005",137,"NGDP_RPCH","2004-12-01",3.8
"2006",137,"NGDP_RPCH","2004-12-01",3.9
"2005",137,"NGDP_RPCH","2005-12-01",3.8
"2006",137,"NGDP_RPCH","2005-12-01",4
"2007",137,"NGDP_RPCH","2005-12-01",4
"2006",137,"NGDP_RPCH","2006-12-01",5.3
"2007",137,"NGDP_RPCH","2006-12-01",4.2
"2008",137,"NGDP_RPCH","2006-12-01",4.3
"2007",137,"NGDP_RPCH","2007-12-01",5
"2008",137,"NGDP_RPCH","2007-12-01",4.3
"2009",137,"NGDP_RPCH","2007-12-01",4.5
"2008",137,"NGDP_RPCH","2008-12-01",2.1
"2009",137,"NGDP_RPCH","2008-12-01",0
"2010",137,"NGDP_RPCH","2008-12-01",3.1
"2009",137,"NGDP_RPCH","2009-12-01",-3.7
"2010",137,"NGDP_RPCH","2009-12-01",2
"2011",137,"NGDP_RPCH","2009-12-01",2.3
"2010",137,"NGDP_RPCH","2010-12-01",3.8
"2011",137,"NGDP_RPCH","2010-12-01",2.9
"2012",137,"NGDP_RPCH","2010-12-01",3.2
"2011",137,"NGDP_RPCH","2011-12-01",1.7
"2012",137,"NGDP_RPCH","2011-12-01",1
"2013",137,"NGDP_RPCH","2011-12-01",3
"2012",137,"NGDP_RPCH","2012-12-01",0.5
"2013",137,"NGDP_RPCH","2012-12-01",1
"2014",137,"NGDP_RPCH","2012-12-01",2.7
"2013",137,"NGDP_RPCH","2013-12-01",1.9
"2014",137,"NGDP_RPCH","2013-12-01",2.1
"2015",137,"NGDP_RPCH","2013-12-01",2
"2014",137,"NGDP_RPCH","2014-12-01",3.1
"2015",137,"NGDP_RPCH","2014-12-01",2.1
"2016",137,"NGDP_RPCH","2014-12-01",3.2
"2015",137,"NGDP_RPCH","2015-12-01",3.5
"2016",137,"NGDP_RPCH","2015-12-01",3.6
"2017",137,"NGDP_RPCH","2015-12-01",3.6
"2016",137,"NGDP_RPCH","2016-12-01",3.5
"2017",137,"NGDP_RPCH","2016-12-01",3.9
"2018",137,"NGDP_RPCH","2016-12-01",3.9
"2019",137,"NGDP_RPCH","2016-12-01",3.6
"2017",137,"NGDP_RPCH","2017-12-01",4
"2018",137,"NGDP_RPCH","2017-12-01",3.7
"2019",137,"NGDP_RPCH","2017-12-01",3.6
"2020",137,"NGDP_RPCH","2017-12-01",3.5
"2018",137,"NGDP_RPCH","2018-12-01",3.6
"2019",137,"NGDP_RPCH","2018-12-01",3.5
"2020",137,"NGDP_RPCH","2018-12-01",3.4
"2021",137,"NGDP_RPCH","2018-12-01",3.2
"2019",137,"NGDP_RPCH","2019-12-01",2.8
"2020",137,"NGDP_RPCH","2019-12-01",2.8
"2021",137,"NGDP_RPCH","2019-12-01",3.1
"2022",137,"NGDP_RPCH","2019-12-01",3.3
"2020",137,"NGDP_RPCH","2020-12-01",-5.2
"2021",137,"NGDP_RPCH","2020-12-01",4.7
"2022",137,"NGDP_RPCH","2020-12-01",5
"2023",137,"NGDP_RPCH","2020-12-01",3.8
"2021",137,"NGDP_RPCH","2021-12-01",6
"2022",137,"NGDP_RPCH","2021-12-01",3.7
"2023",137,"NGDP_RPCH","2021-12-01",3.2
"2024",137,"NGDP_RPCH","2021-12-01",2.9
"2022",137,"NGDP_RPCH","2022-12-01",1.8
"2023",137,"NGDP_RPCH","2022-12-01",1.6
"2024",137,"NGDP_RPCH","2022-12-01",2.6
"2025",137,"NGDP_RPCH","2022-12-01",2.6
"2023",137,"NGDP_RPCH","2023-12-01",1.4
"2024",137,"NGDP_RPCH","2023-12-01",2
"2025",137,"NGDP_RPCH","2023-12-01",2.4
"2026",137,"NGDP_RPCH","2023-12-01",2.5
"2024",137,"NGDP_RPCH","2024-12-01",1.3
"2025",137,"NGDP_RPCH","2024-12-01",2
"2026",137,"NGDP_RPCH","2024-12-01",2.5
"2027",137,"NGDP_RPCH","2024-12-01",2.5
"2025",137,"NGDP_RPCH","2025-12-01",0.963786136100087
"2026",137,"NGDP_RPCH","2025-12-01",1.89931614094867
"2027",137,"NGDP_RPCH","2025-12-01",2.51774110341918
"2028",137,"NGDP_RPCH","2025-12-01",2.49901010054916
"2003",137,"NGDP_RPCH","2003-06-01",1.2
"2004",137,"NGDP_RPCH","2003-06-01",2.5
"2005",137,"NGDP_RPCH","2003-06-01",2.9
"2004",137,"NGDP_RPCH","2004-06-01",3
"2005",137,"NGDP_RPCH","2004-06-01",3.5
"2006",137,"NGDP_RPCH","2004-06-01",3.8
"2005",137,"NGDP_RPCH","2005-06-01",3.5
"2006",137,"NGDP_RPCH","2005-06-01",3.9
"2007",137,"NGDP_RPCH","2005-06-01",3.9
"2006",137,"NGDP_RPCH","2006-06-01",4.7
"2007",137,"NGDP_RPCH","2006-06-01",3.9
"2008",137,"NGDP_RPCH","2006-06-01",4.3
"2007",137,"NGDP_RPCH","2007-06-01",5
"2008",137,"NGDP_RPCH","2007-06-01",4.6
"2009",137,"NGDP_RPCH","2007-06-01",4.5
"2008",137,"NGDP_RPCH","2008-06-01",3.2
"2009",137,"NGDP_RPCH","2008-06-01",4
"2010",137,"NGDP_RPCH","2008-06-01",4.4
"2009",137,"NGDP_RPCH","2009-06-01",-4.7
"2010",137,"NGDP_RPCH","2009-06-01",0
"2011",137,"NGDP_RPCH","2009-06-01",2.2
"2010",137,"NGDP_RPCH","2010-06-01",2.9
"2011",137,"NGDP_RPCH","2010-06-01",2.3
"2012",137,"NGDP_RPCH","2010-06-01",3.2
"2011",137,"NGDP_RPCH","2011-06-01",4
"2012",137,"NGDP_RPCH","2011-06-01",3
"2013",137,"NGDP_RPCH","2011-06-01",3.6
"2012",137,"NGDP_RPCH","2012-06-01",1
"2013",137,"NGDP_RPCH","2012-06-01",2.4
"2014",137,"NGDP_RPCH","2012-06-01",3.3
"2013",137,"NGDP_RPCH","2013-06-01",0.8
"2014",137,"NGDP_RPCH","2013-06-01",2
"2015",137,"NGDP_RPCH","2013-06-01",2
"2014",137,"NGDP_RPCH","2014-06-01",2.7
"2015",137,"NGDP_RPCH","2014-06-01",2.8
"2016",137,"NGDP_RPCH","2014-06-01",3.1
"2015",137,"NGDP_RPCH","2015-06-01",3.9
"2016",137,"NGDP_RPCH","2015-06-01",4
"2017",137,"NGDP_RPCH","2015-06-01",3.8
"2016",137,"NGDP_RPCH","2016-06-01",3.4
"2017",137,"NGDP_RPCH","2016-06-01",4.2
"2018",137,"NGDP_RPCH","2016-06-01",3.9
"2017",137,"NGDP_RPCH","2017-06-01",4.6
"2018",137,"NGDP_RPCH","2017-06-01",3.9
"2019",137,"NGDP_RPCH","2017-06-01",3.6
"2018",137,"NGDP_RPCH","2018-06-01",3.9
"2019",137,"NGDP_RPCH","2018-06-01",3.6
"2020",137,"NGDP_RPCH","2018-06-01",3.5
"2019",137,"NGDP_RPCH","2019-06-01",2.6
"2020",137,"NGDP_RPCH","2019-06-01",3.1
"2021",137,"NGDP_RPCH","2019-06-01",3.1
"2020",137,"NGDP_RPCH","2020-06-01",-7.8
"2021",137,"NGDP_RPCH","2020-06-01",7.9
"2022",137,"NGDP_RPCH","2020-06-01",3.2
"2021",137,"NGDP_RPCH","2021-06-01",4.9
"2022",137,"NGDP_RPCH","2021-06-01",4.4
"2023",137,"NGDP_RPCH","2021-06-01",3.4
"2022",137,"NGDP_RPCH","2022-06-01",2
